Time, X1, Y1, X2, Y2
2820.000000, 79.876175, -479.714744, 420142806.920766, -1610489979.053804
2880.000000, 83.788154, -500.248056, 424780807.057043, -1609304525.159149
2940.000000, 87.812426, -521.206800, 429415280.899448, -1608105742.233011
3000.000000, 91.950212, -542.590636, 434046190.246221, -1606893640.937484
3060.000000, 96.202729, -564.399220, 438673496.929267, -1605668232.043316
3120.000000, 100.571193, -586.632205, 443297162.814462, -1604429526.429802
3180.000000, 105.056821, -609.289240, 447917149.801957, -1603177535.084660
3240.000000, 109.660827, -632.369971, 452533419.826480, -1601912269.103925
3300.000000, 114.384424, -655.874040, 457145934.857643, -1600633739.691827
3360.000000, 119.228825, -679.801087, 461754656.900239, -1599341958.160676
3420.000000, 124.195240, -704.150746, 466359547.994548, -1598036935.930743
3480.000000, 129.284881, -728.922650, 470960570.216638, -1596718684.530143
3540.000000, 134.498956, -754.116427, 475557685.678669, -1595387215.594713
3600.000000, 139.838672, -779.731703, 480150856.529187, -1594042540.867896
3660.000000, 145.305236, -805.768099, 484740044.953431, -1592684672.200614
3720.000000, 150.899854, -832.225233, 489325213.173633, -1591313621.551151
3780.000000, 156.623730, -859.102721, 493906323.449313, -1589929400.985029
3840.000000, 162.478067, -886.400174, 498483338.077579, -1588532022.674882
3900.000000, 168.464066, -914.117200, 503056219.393432, -1587121498.900336
3960.000000, 174.582928, -942.253403, 507624929.770056, -1585697842.047880
4020.000000, 180.835854, -970.808385, 512189431.619121, -1584261064.610743
4080.000000, 187.224040, -999.781744, 516749687.391076, -1582811179.188765
4140.000000, 193.748683, -1029.173074, 521305659.575453, -1581348198.488270
4200.000000, 200.410980, -1058.981966, 525857310.701156, -1579872135.321940
4260.000000, 207.212124, -1089.208007, 530404603.336759, -1578383002.608684
4320.000000, 214.153310, -1119.850783, 534947500.090804, -1576880813.373505
4380.000000, 221.235727, -1150.909874, 539485963.612094, -1575365580.747377
4440.000000, 228.460568, -1182.384857, 544019956.589987, -1573837317.967106
4500.000000, 235.829021, -1214.275306, 548549441.754693, -1572296038.375204
4560.000000, 243.342274, -1246.580793, 553074381.877561, -1570741755.419750
4620.000000, 251.001514, -1279.300885, 557594739.771381, -1569174482.654260
4680.000000, 258.807926, -1312.435145, 562110478.290670, -1567594233.737553
4740.000000, 266.762694, -1345.983135, 566621560.331967, -1566001022.433614
4800.000000, 274.867000, -1379.944411, 571127948.834121, -1564394862.611458
4860.000000, 283.122026, -1414.318528, 575629606.778590, -1562775768.244992
4920.000000, 291.528952, -1449.105036, 580126497.189723, -1561143753.412882
4980.000000, 300.088956, -1484.303483, 584618583.135056, -1559498832.298408
5040.000000, 308.803215, -1519.913413, 589105827.725597, -1557841019.189331
5100.000000, 317.672904, -1555.934365, 593588194.116120, -1556170328.477748
5160.000000, 326.699199, -1592.365878, 598065645.505452, -1554486774.659957
5220.000000, 335.883272, -1629.207486, 602538145.136759, -1552790372.336308
5280.000000, 345.226294, -1666.458719, 607005656.297836, -1551081136.211068
5340.000000, 354.729435, -1704.119104, 611468142.321396, -1549359081.092276
5400.000000, 364.393865, -1742.188166, 615925566.585351, -1547624221.891595
5460.000000, 374.220749, -1780.665425, 620377892.513103, -1545876573.624173
5520.000000, 384.211255, -1819.550399, 624825083.573831, -1544116151.408497
5580.000000, 394.366545, -1858.842601, 629267103.282770, -1542342970.466244
5640.000000, 404.687783, -1898.541544, 633703915.201502, -1540557046.122136
5700.000000, 415.176130, -1938.646733, 638135482.938236, -1538758393.803794
5760.000000, 425.832746, -1979.157675, 642561770.148095, -1536947029.041589
5820.000000, 436.658789, -2020.073869, 646982740.533395, -1535122967.468490
5880.000000, 447.655415, -2061.394813, 651398357.843934, -1533286224.819921
5940.000000, 458.823781, -2103.120002, 655808585.877267, -1531436816.933603
6000.000000, 470.165039, -2145.248927, 660213388.478993, -1529574759.749410
6060.000000, 481.680341, -2187.781077, 664612729.543034, -1527700069.309210
6120.000000, 493.370839, -2230.715935, 669006573.011915, -1525812761.756720
6180.000000, 505.237681, -2274.052983, 673394882.877045, -1523912853.337346
6240.000000, 517.282015, -2317.791700, 677777623.178998, -1522000360.398034
6300.000000, 529.504986, -2361.931560, 682154758.007789, -1520075299.387112
6360.000000, 541.907740, -2406.472036, 686526251.503154, -1518137686.854135
6420.000000, 554.491418, -2451.412595, 690892067.854831, -1516187539.449732
6480.000000, 567.257162, -2496.752704, 695252171.302830, -1514224873.925445
6540.000000, 580.206111, -2542.491823, 699606526.137718, -1512249707.133573
6600.000000, 593.339403, -2588.629413, 703955096.700890, -1510262056.027014
6660.000000, 606.658174, -2635.164929, 708297847.384849, -1508261937.659105
6720.000000, 620.163560, -2682.097823, 712634742.633477, -1506249369.183465
6780.000000, 633.856692, -2729.427544, 716965746.942312, -1504224367.853831
6840.000000, 647.738702, -2777.153540, 721290824.858825, -1502186951.023899
6900.000000, 661.810721, -2825.275252, 725609940.982687, -1500137136.147161
6960.000000, 676.073875, -2873.792120, 729923059.966050, -1498074940.776743
7020.000000, 690.529291, -2922.703581, 734230146.513813, -1496000382.565244
7080.000000, 705.178094, -2972.009068, 738531165.383899, -1493913479.264565
7140.000000, 720.021407, -3021.708012, 742826081.387522, -1491814248.725755
7200.000000, 735.060350, -3071.799840, 747114859.389464, -1489702708.898835
7260.000000, 750.296044, -3122.283975, 751397464.308338, -1487578877.832641
7320.000000, 765.729605, -3173.159838, 755673861.116866, -1485442773.674649
7380.000000, 781.362151, -3224.426848, 759944014.842142, -1483294414.670815
7440.000000, 797.194795, -3276.084417, 764207890.565902, -1481133819.165403
7500.000000, 813.228649, -3328.131959, 768465453.424796, -1478961005.600816
7560.000000, 829.464825, -3380.568880, 772716668.610653, -1476775992.517428
7620.000000, 845.904432, -3433.394587, 776961501.370746, -1474578798.553413
7680.000000, 862.548577, -3486.608480, 781199917.008062, -1472369442.444576
7740.000000, 879.398365, -3540.209960, 785431880.881568, -1470147943.024178
7800.000000, 896.454899, -3594.198421, 789657358.406473, -1467914319.222767
7860.000000, 913.719283, -3648.573257, 793876315.054499, -1465668590.068005
7920.000000, 931.192615, -3703.333857, 798088716.354138, -1463410774.684493
7980.000000, 948.875994, -3758.479607, 802294527.890922, -1461140892.293598
8040.000000, 966.770516, -3814.009891, 806493715.307682, -1458858962.213275
8100.000000, 984.877277, -3869.924089, 810686244.304813, -1456565003.857899
8160.000000, 1003.197368, -3926.221579, 814872080.640536, -1454259036.738080
8220.000000, 1021.731880, -3982.901734, 819051190.131158, -1451941080.460492
8280.000000, 1040.481903, -4039.963926, 823223538.651335, -1449611154.727696
8340.000000, 1059.448523, -4097.407523, 827389092.134332, -1447269279.337955
8400.000000, 1078.632827, -4155.231890, 831547816.572279, -1444915474.185063
8460.000000, 1098.035896, -4213.436389, 835699678.016438, -1442549759.258164
8520.000000, 1117.658813, -4272.020379, 839844642.577452, -1440172154.641569
8580.000000, 1137.502658, -4330.983216, 843982676.425612, -1437782680.514575
8640.000000, 1157.568507, -4390.324252, 848113745.791108, -1435381357.151289
8700.000000, 1177.857437, -4450.042838, 852237816.964293, -1432968204.920440
8760.000000, 1198.370522, -4510.138320, 856354856.295928, -1430543244.285201
8820.000000, 1219.108833, -4570.610042, 860464830.197452, -1428106495.803001
8880.000000, 1240.073440, -4631.457346, 864567705.141224, -1425657980.125347
8940.000000, 1261.265411, -4692.679568, 868663447.660787, -1423197717.997634
9000.000000, 1282.685813, -4754.276044, 872752024.351118, -1420725730.258964
9060.000000, 1304.335709, -4816.246106, 876833401.868880, -1418242037.841955
9120.000000, 1326.216162, -4878.589083, 880907546.932679, -1415746661.772561
9180.000000, 1348.328231, -4941.304300, 884974426.323313, -1413239623.169881
9240.000000, 1370.672976, -5004.391080, 889034006.884026, -1410720943.245971
9300.000000, 1393.251451, -5067.848744, 893086255.520754, -1408190643.305659
9360.000000, 1416.064710, -5131.676608, 897131139.202384, -1405648744.746352
9420.000000, 1439.113807, -5195.873987, 901168624.960997, -1403095269.057849
9480.000000, 1462.399792, -5260.440192, 905198679.892118, -1400530237.822150
9540.000000, 1485.923711, -5325.374530, 909221271.154968, -1397953672.713267
9600.000000, 1509.686611, -5390.676308, 913236365.972710, -1395365595.497029
9660.000000, 1533.689537, -5456.344828, 917243931.632696, -1392766028.030894
9720.000000, 1557.933530, -5522.379388, 921243935.486715, -1390154992.263753
9780.000000, 1582.419629, -5588.779286, 925236344.951240, -1387532510.235738
9840.000000, 1607.148874, -5655.543815, 929221127.507670, -1384898604.078031
9900.000000, 1632.122298, -5722.672266, 933198250.702581, -1382253296.012665
9960.000000, 1657.340937, -5790.163927, 937167682.147963, -1379596608.352330
10020.000000, 1682.805821, -5858.018082, 941129389.521472, -1376928563.500183
10080.000000, 1708.517980, -5926.234014, 945083340.566668, -1374249183.949642
10140.000000, 1734.478442, -5994.811002, 949029503.093258, -1371558492.284198
10200.000000, 1760.688231, -6063.748322, 952967844.977340, -1368856511.177213
10260.000000, 1787.148370, -6133.045248, 956898334.161644, -1366143263.391722
10320.000000, 1813.859881, -6202.701050, 960820938.655773, -1363418771.780237
10380.000000, 1840.823782, -6272.714996, 964735626.536440, -1360683059.284546
10440.000000, 1868.041089, -6343.086351, 968642365.947713, -1357936148.935514
10500.000000, 1895.512818, -6413.814377, 972541125.101250, -1355178063.852881
10560.000000, 1923.239981, -6484.898333, 976431872.276539, -1352408827.245064
10620.000000, 1951.223588, -6556.337475, 980314575.821136, -1349628462.408953
10680.000000, 1979.464646, -6628.131058, 984189204.150900, -1346836992.729711
10740.000000, 2007.964163, -6700.278333, 988055725.750234, -1344034441.680567
10800.000000, 2036.723140, -6772.778546, 991914109.172315, -1341220832.822620
10860.000000, 2065.742580, -6845.630943, 995764323.039335, -1338396189.804629
10920.000000, 2095.023482, -6918.834767, 999606336.042732, -1335560536.362811
10980.000000, 2124.566842, -6992.389256, 1003440116.943425, -1332713896.320637
11040.000000, 2154.373657, -7066.293649, 1007265634.572049, -1329856293.588625
11100.000000, 2184.444917, -7140.547180, 1011082857.829186, -1326987752.164134
11160.000000, 2214.781614, -7215.149078, 1014891755.685597, -1324108296.131158
11220.000000, 2245.384735, -7290.098573, 1018692297.182455, -1321217949.660119
11280.000000, 2276.255266, -7365.394891, 1022484451.431575, -1318316737.007658
11340.000000, 2307.394191, -7441.037255, 1026268187.615646, -1315404682.516430
11400.000000, 2338.802491, -7517.024885, 1030043474.988456, -1312481810.614891
11460.000000, 2370.481145, -7593.356998, 1033810282.875129, -1309548145.817090
11520.000000, 2402.431130, -7670.032810, 1037568580.672345, -1306603712.722461
11580.000000, 2434.653420, -7747.051532, 1041318337.848573, -1303648536.015610
11640.000000, 2467.148987, -7824.412374, 1045059523.944299, -1300682640.466106
11700.000000, 2499.918801, -7902.114543, 1048792108.572246, -1297706050.928268
11760.000000, 2532.963830, -7980.157243, 1052516061.417609, -1294718792.340953
11820.000000, 2566.285039, -8058.539674, 1056231352.238272, -1291720889.727345
11880.000000, 2599.883390, -8137.261037, 1059937950.865039, -1288712368.194738
11940.000000, 2633.759845, -8216.320525, 1063635827.201854, -1285693252.934329
12000.000000, 2667.915361, -8295.717334, 1067324951.226026, -1282663569.220995
12060.000000, 2702.350894, -8375.450653, 1071005292.988450, -1279623342.413087
12120.000000, 2737.067397, -8455.519671, 1074676822.613834, -1276572597.952207
12180.000000, 2772.065823, -8535.923572, 1078339510.300915, -1273511361.362997
12240.000000, 2807.347119, -8616.661540, 1081993326.322680, -1270439658.252922
12300.000000, 2842.912233, -8697.732754, 1085638241.026592, -1267357514.312051
12360.000000, 2878.762107, -8779.136392, 1089274224.834803, -1264264955.312843
12420.000000, 2914.897684, -8860.871629, 1092901248.244376, -1261162007.109925
12480.000000, 2951.319903, -8942.937636, 1096519281.827503, -1258048695.639876
12540.000000, 2988.029701, -9025.333584, 1100128296.231723, -1254925046.921009
12600.000000, 3025.028011, -9108.058640, 1103728262.180138, -1251791087.053149
12660.000000, 3062.315767, -9191.111966, 1107319150.471629, -1248646842.217414
12720.000000, 3099.893898, -9274.492727, 1110900931.981074, -1245492338.675994
12780.000000, 3137.763330, -9358.200080, 1114473577.659559, -1242327602.771933
12840.000000, 3175.924989, -9442.233182, 1118037058.534598, -1239152660.928904
12900.000000, 3214.379797, -9526.591187, 1121591345.710342, -1235967539.650986
12960.000000, 3253.128673, -9611.273248, 1125136410.367793, -1232772265.522446
13020.000000, 3292.172535, -9696.278512, 1128672223.765018, -1229566865.207513
13080.000000, 3331.512299, -9781.606126, 1132198757.237361, -1226351365.450154
13140.000000, 3371.148875, -9867.255234, 1135715982.197652, -1223125793.073853
13200.000000, 3411.083175, -9953.224978, 1139223870.136417, -1219890174.981383
13260.000000, 3451.316105, -10039.514495, 1142722392.622093, -1216644538.154581
13320.000000, 3491.848571, -10126.122923, 1146211521.301232, -1213388909.654127
13380.000000, 3532.681476, -10213.049396, 1149691227.898710, -1210123316.619313
13440.000000, 3573.815718, -10300.293043, 1153161484.217937, -1206847786.267818
13500.000000, 3615.252196, -10387.852995, 1156622262.141063, -1203562345.895484
13560.000000, 3656.991805, -10475.728378, 1160073533.629187, -1200267022.876082
13620.000000, 3699.035436, -10563.918315, 1163515270.722557, -1196961844.661092
13680.000000, 3741.383980, -10652.421927, 1166947445.540783, -1193646838.779468
13740.000000, 3784.038325, -10741.238334, 1170370030.283034, -1190322032.837413
13800.000000, 3826.999354, -10830.366652, 1173782997.228247, -1186987454.518148
13860.000000, 3870.267951, -10919.805995, 1177186318.735331, -1183643131.581682
13920.000000, 3913.844994, -11009.555475, 1180579967.243364, -1180289091.864584
13980.000000, 3957.731361, -11099.614200, 1183963915.271800, -1176925363.279748
14040.000000, 4001.927928, -11189.981277, 1187338135.420668, -1173551973.816166
14100.000000, 4046.435564, -11280.655811, 1190702600.370776, -1170168951.538694
14160.000000, 4091.255141, -11371.636903, 1194057282.883904, -1166776324.587819
14220.000000, 4136.387525, -11462.923652, 1197402155.803011, -1163374121.179428
14280.000000, 4181.833579, -11554.515157, 1200737192.052429, -1159962369.604577
14340.000000, 4227.594166, -11646.410510, 1204062364.638061, -1156541098.229251
14400.000000, 4273.670145, -11738.608806, 1207377646.647583, -1153110335.494136
14460.000000, 4320.062372, -11831.109132, 1210683011.250634, -1149670109.914382
14520.000000, 4366.771701, -11923.910578, 1213978431.699016, -1146220450.079369
14580.000000, 4413.798983, -12017.012228, 1217263881.326890, -1142761384.652470
14640.000000, 4461.145066, -12110.413164, 1220539333.550965, -1139292942.370816
14700.000000, 4508.810797, -12204.112468, 1223804761.870702, -1135815152.045060
14760.000000, 4556.797019, -12298.109218, 1227060139.868496, -1132328042.559141
14820.000000, 4605.104572, -12392.402488, 1230305441.209878, -1128831642.870046
14880.000000, 4653.734293, -12486.991353, 1233540639.643700, -1125325982.007571
14940.000000, 4702.687020, -12581.874883, 1236765709.002331, -1121811089.074084
15000.000000, 4751.963583, -12677.052149, 1239980623.201846, -1118286993.244288
15060.000000, 4801.564813, -12772.522215, 1243185356.242214, -1114753723.764981
15120.000000, 4851.491538, -12868.284146, 1246379882.207492, -1111211309.954814
15180.000000, 4901.744581, -12964.337005, 1249564175.266009, -1107659781.204056
15240.000000, 4952.324765, -13060.679850, 1252738209.670555, -1104099166.974350
15300.000000, 5003.232909, -13157.311740, 1255901959.758570, -1100529496.798473
15360.000000, 5054.469829, -13254.231729, 1259055399.952330, -1096950800.280097
15420.000000, 5106.036339, -13351.438870, 1262198504.759131, -1093363107.093545
15480.000000, 5157.933249, -13448.932214, 1265331248.771477, -1089766446.983551
15540.000000, 5210.161370, -13546.710810, 1268453606.667261, -1086160849.765014
15600.000000, 5262.721505, -13644.773702, 1271565553.209955, -1082546345.322760
15660.000000, 5315.614457, -13743.119936, 1274667063.248784, -1078922963.611296
15720.000000, 5368.841028, -13841.748553, 1277758111.718919, -1075290734.654566
15780.000000, 5422.402013, -13940.658592, 1280838673.641650, -1071649688.545710
15840.000000, 5476.298209, -14039.849091, 1283908724.124572, -1067999855.446814
15900.000000, 5530.530406, -14139.319086, 1286968238.361764, -1064341265.588672
15960.000000, 5585.099394, -14239.067607, 1290017191.633970, -1060673949.270534
16020.000000, 5640.005958, -14339.093688, 1293055559.308775, -1056997936.859865
16080.000000, 5695.250883, -14439.396355, 1296083316.840788, -1053313258.792097
16140.000000, 5750.834950, -14539.974637, 1299100439.771817, -1049619945.570383
16200.000000, 5806.758936, -14640.827556, 1302106903.731044, -1045918027.765350
16260.000000, 5863.023616, -14741.954134, 1305102684.435206, -1042207536.014850
16320.000000, 5919.629763, -14843.353393, 1308087757.688769, -1038488501.023715
16380.000000, 5976.578146, -14945.024350, 1311062099.384100, -1034760953.563507
16440.000000, 6033.869532, -15046.966020, 1314025685.501647, -1031024924.472272
16500.000000, 6091.504685, -15149.177417, 1316978492.110107, -1027280444.654286
16560.000000, 6149.484367, -15251.657552, 1319920495.366603, -1023527545.079812
16620.000000, 6207.809335, -15354.405436, 1322851671.516854, -1019766256.784845
16680.000000, 6266.480345, -15457.420075, 1325771996.895347, -1015996610.870864
16740.000000, 6325.498150, -15560.700475, 1328681447.925509, -1012218638.504584
16800.000000, 6384.863499, -15664.245638, 1331580001.119875, -1008432370.917700
16860.000000, 6444.577139, -15768.054566, 1334467633.080263, -1004637839.406640
16920.000000, 6504.639815, -15872.126258, 1337344320.497934, -1000835075.332311
16980.000000, 6565.052267, -15976.459711, 1340210040.153767, -997024110.119848
17040.000000, 6625.815235, -16081.053919, 1343064768.918426, -993204975.258363
17100.000000, 6686.929453, -16185.907876, 1345908483.752522, -989377702.300687
17160.000000, 6748.395654, -16291.020573, 1348741161.706785, -985542322.863124
17220.000000, 6810.214568, -16396.390998, 1351562779.922226, -981698868.625193
17280.000000, 6872.386922, -16502.018139, 1354373315.630301, -977847371.329373
17340.000000, 6934.913439, -16607.900979, 1357172746.153078, -973987862.780855
17400.000000, 6997.794842, -16714.038503, 1359961048.903399, -970120374.847279
17460.000000, 7061.031847, -16820.429690, 1362738201.385041, -966244939.458485
17520.000000, 7124.625171, -16927.073521, 1365504181.192880, -962361588.606256
17580.000000, 7188.575526, -17033.968971, 1368258966.013051, -958470354.344063
17640.000000, 7252.883620, -17141.115016, 1371002533.623111, -954571268.786804
17700.000000, 7317.550162, -17248.510628, 1373734861.892193, -950664364.110557
17760.000000, 7382.575853, -17356.154779, 1376455928.781174, -946749672.552314
17820.000000, 7447.961396, -17464.046439, 1379165712.342824, -942827226.409728
17880.000000, 7513.707487, -17572.184573, 1381864190.721971, -938897058.040856
17940.000000, 7579.814821, -17680.568148, 1384551342.155656, -934959199.863900
18000.000000, 7646.284091, -17789.196126, 1387227144.973285, -931013684.356948
18060.000000, 7713.115985, -17898.067470, 1389891577.596793, -927060544.057718
18120.000000, 7780.311189, -18007.181139, 1392544618.540792, -923099811.563297
18180.000000, 7847.870386, -18116.536090, 1395186246.412726, -919131519.529880
18240.000000, 7915.794257, -18226.131280, 1397816439.913030, -915155700.672515
18300.000000, 7984.083477, -18335.965662, 1400435177.835278, -911172387.764839
18360.000000, 8052.738722, -18446.038188, 1403042439.066333, -907181613.638822
18420.000000, 8121.760662, -18556.347809, 1405638202.586507, -903183411.184500
18480.000000, 8191.149966, -18666.893473, 1408222447.469703, -899177813.349720
18540.000000, 8260.907298, -18777.674127, 1410795152.883570, -895164853.139876
18600.000000, 8331.033321, -18888.688715, 1413356298.089651, -891144563.617646
18660.000000, 8401.528694, -18999.936180, 1415905862.443532, -887116977.902735
18720.000000, 8472.394072, -19111.415463, 1418443825.394989, -883082129.171607
18780.000000, 8543.630110, -19223.125504, 1420970166.488136, -879040050.657225
18840.000000, 8615.237457, -19335.065240, 1423484865.361574, -874990775.648788
18900.000000, 8687.216760, -19447.233607, 1425987901.748530, -870934337.491469
18960.000000, 8759.568663, -19559.629539, 1428479255.477011, -866870769.586146
19020.000000, 8832.293807, -19672.251967, 1430958906.469943, -862800105.389147
19080.000000, 8905.392831, -19785.099823, 1433426834.745314, -858722378.411976
19140.000000, 8978.866369, -19898.172034, 1435883020.416322, -854637622.221056
19200.000000, 9052.715053, -20011.467529, 1438327443.691512, -850545870.437460
19260.000000, 9126.939512, -20124.985231, 1440760084.874920, -846447156.736648
19320.000000, 9201.540372, -20238.724065, 1443180924.366217, -842341514.848199
19380.000000, 9276.518255, -20352.682951, 1445589942.660842, -838228978.555548
19440.000000, 9351.873782, -20466.860811, 1447987120.350150, -834109581.695716
19500.000000, 9427.607569, -20581.256562, 1450372438.121543, -829983358.159049
19560.000000, 9503.720229, -20695.869122, 1452745876.758613, -825850341.888946
19620.000000, 9580.212374, -20810.697404, 1455107417.141280, -821710566.881594
19680.000000, 9657.084610, -20925.740322, 1457457040.245925, -817564067.185703
19740.000000, 9734.337541, -21040.996789, 1459794727.145528, -813410876.902234
19800.000000, 9811.971770, -21156.465713, 1462120459.009804, -809251030.184132
19860.000000, 9889.987894, -21272.146003, 1464434217.105336, -805084561.236062
19920.000000, 9968.386508, -21388.036565, 1466735982.795711, -800911504.314133
19980.000000, 10047.168205, -21504.136305, 1469025737.541650, -796731893.725637
20040.000000, 10126.333572, -21620.444126, 1471303462.901145, -792545763.828774
20100.000000, 10205.883197, -21736.958930, 1473569140.529585, -788353149.032384
20160.000000, 10285.817661, -21853.679617, 1475822752.179893, -784154083.795679
20220.000000, 10366.137545, -21970.605085, 1478064279.702652, -779948602.627972
20280.000000, 10446.843423, -22087.734232, 1480293705.046236, -775736740.088404
20340.000000, 10527.935871, -22205.065952, 1482511010.256941, -771518530.785679
20400.000000, 10609.415458, -22322.599140, 1484716177.479109, -767294009.377787
20460.000000, 10691.282751, -22440.332687, 1486909188.955260, -763063210.571738
20520.000000, 10773.538314, -22558.265486, 1489090027.026215, -758826169.123286
20580.000000, 10856.182708, -22676.396423, 1491258674.131223, -754582919.836659
20640.000000, 10939.216490, -22794.724388, 1493415112.808090, -750333497.564290
20700.000000, 11022.640215, -22913.248267, 1495559325.693299, -746077937.206539
20760.000000, 11106.454434, -23031.966943, 1497691295.522135, -741816273.711426
20820.000000, 11190.659696, -23150.879300, 1499811005.128809, -737548542.074353
20880.000000, 11275.256544, -23269.984219, 1501918437.446582, -733274777.337835
20940.000000, 11360.245523, -23389.280581, 1504013575.507885, -728995014.591223
21000.000000, 11445.627169, -23508.767263, 1506096402.444439, -724709288.970435
21060.000000, 11531.402018, -23628.443144, 1508166901.487376, -720417635.657677
21120.000000, 11617.570603, -23748.307099, 1510225055.967362, -716120089.881172
21180.000000, 11704.133453, -23868.358001, 1512270849.314713, -711816686.914883
21240.000000, 11791.091094, -23988.594724, 1514304265.059511, -707507462.078242
21300.000000, 11878.444049, -24109.016138, 1516325286.831725, -703192450.735872
21360.000000, 11966.192837, -24229.621114, 1518333898.361330, -698871688.297311
21420.000000, 12054.337975, -24350.408520, 1520330083.478415, -694545210.216740
21480.000000, 12142.879975, -24471.377223, 1522313826.113307, -690213051.992703
21540.000000, 12231.819349, -24592.526088, 1524285110.296681, -685875249.167836
21600.000000, 12321.156602, -24713.853980, 1526243920.159674, -681531837.328586
21660.000000, 12410.892238, -24835.359761, 1528190239.934000, -677182852.104935
21720.000000, 12501.026759, -24957.042293, 1530124053.952062, -672828329.170126
21780.000000, 12591.560660, -25078.900437, 1532045346.647062, -668468304.240386
21840.000000, 12682.494435, -25200.933049, 1533954102.553116, -664102813.074643
21900.000000, 12773.828577, -25323.138988, 1535850306.305358, -659731891.474256
21960.000000, 12865.563571, -25445.517111, 1537733942.640057, -655355575.282733
22020.000000, 12957.699903, -25568.066270, 1539604996.394721, -650973900.385453
22080.000000, 13050.238053, -25690.785321, 1541463452.508207, -646586902.709388
22140.000000, 13143.178499, -25813.673114, 1543309296.020828, -642194618.222826
22200.000000, 13236.521716, -25936.728500, 1545142512.074458, -637797082.935092
22260.000000, 13330.268175, -26059.950329, 1546963085.912644, -633394332.896265
22320.000000, 13424.418344, -26183.337449, 1548771002.880702, -628986404.196906
22380.000000, 13518.972689, -26306.888706, 1550566248.425831, -624573332.967772
22440.000000, 13613.931669, -26430.602947, 1552348808.097211, -620155155.379539
22500.000000, 13709.295745, -26554.479015, 1554118667.546107, -615731907.642523
22560.000000, 13805.065370, -26678.515754, 1555875812.525973, -611303626.006398
22620.000000, 13901.240997, -26802.712004, 1557620228.892555, -606870346.759915
22680.000000, 13997.823075, -26927.066607, 1559351902.603985, -602432106.230626
22740.000000, 14094.812047, -27051.578403, 1561070819.720891, -597988940.784597
22800.000000, 14192.208358, -27176.246228, 1562776966.406490, -593540886.826132
22860.000000, 14290.012444, -27301.068920, 1564470328.926688, -589087980.797488
22920.000000, 14388.224742, -27426.045314, 1566150893.650178, -584630259.178597
22980.000000, 14486.845684, -27551.174246, 1567818647.048541, -580167758.486780
23040.000000, 14585.875699, -27676.454547, 1569473575.696337, -575700515.276469
23100.000000, 14685.315211, -27801.885052, 1571115666.271205, -571228566.138924
23160.000000, 14785.164645, -27927.464589, 1572744905.553955, -566751947.701948
23220.000000, 14885.424417, -28053.191989, 1574361280.428668, -562270696.629609
23280.000000, 14986.094945, -28179.066081, 1575964777.882782, -557784849.621953
23340.000000, 15087.176641, -28305.085692, 1577555385.007191, -553294443.414722
23400.000000, 15188.669913, -28431.249649, 1579133088.996337, -548799514.779075
23460.000000, 15290.575168, -28557.556777, 1580697877.148296, -544300100.521296
23520.000000, 15392.892807, -28684.005899, 1582249736.864877, -539796237.482520
23580.000000, 15495.623231, -28810.595839, 1583788655.651705, -535287962.538442
23640.000000, 15598.766835, -28937.325419, 1585314621.118316, -530775312.599036
23700.000000, 15702.324011, -29064.193460, 1586827620.978242, -526258324.608273
23760.000000, 15806.295149, -29191.198781, 1588327643.049099, -521737035.543831
23820.000000, 15910.680635, -29318.340201, 1589814675.252676, -517211482.416815
23880.000000, 16015.480851, -29445.616538, 1591288705.615022, -512681702.271470
23940.000000, 16120.696176, -29573.026608, 1592749722.266529, -508147732.184897
24000.000000, 16226.326987, -29700.569227, 1594197713.442019, -503609609.266768
24060.000000, 16332.373655, -29828.243209, 1595632667.480829, -499067370.659040
24120.000000, 16438.836551, -29956.047369, 1597054572.826892, -494521053.535668
24180.000000, 16545.716040, -30083.980517, 1598463418.028822, -489970695.102324
24240.000000, 16653.012484, -30212.041467, 1599859191.739997, -485416332.596104
24300.000000, 16760.726243, -30340.229028, 1601241882.718637, -480858003.285249
24360.000000, 16868.857673, -30468.542010, 1602611479.827887, -476295744.468855
24420.000000, 16977.407126, -30596.979221, 1603967972.035897, -471729593.476585
24480.000000, 17086.374952, -30725.539469, 1605311348.415902, -467159587.668386
24540.000000, 17195.761496, -30854.221561, 1606641598.146297, -462585764.434200
24600.000000, 17305.567100, -30983.024301, 1607958710.510719, -458008161.193678
24660.000000, 17415.792104, -31111.946496, 1609262674.898120, -453426815.395891
24720.000000, 17526.436844, -31240.986949, 1610553480.802848, -448841764.519045
24780.000000, 17637.501651, -31370.144462, 1611831117.824719, -444253046.070193
24840.000000, 17748.986855, -31499.417838, 1613095575.669092, -439660697.584944
24900.000000, 17860.892782, -31628.805877, 1614346844.146945, -435064756.627180
24960.000000, 17973.219753, -31758.307380, 1615584913.174947, -430465260.788766
25020.000000, 18085.968088, -31887.921146, 1616809772.775531, -425862247.689260
25080.000000, 18199.138102, -32017.645973, 1618021413.076966, -421255754.975626
25140.000000, 18312.730107, -32147.480659, 1619219824.313427, -416645820.321946
25200.000000, 18426.744413, -32277.424001, 1620404996.825069, -412032481.429133
25260.000000, 18541.181324, -32407.474795, 1621576921.058093, -407415776.024636
25320.000000, 18656.041142, -32537.631835, 1622735587.564815, -402795741.862157
25380.000000, 18771.324166, -32667.893915, 1623880987.003737, -398172416.721361
25440.000000, 18887.030691, -32798.259830, 1625013110.139614, -393545838.407583
